At İsmi,Koşu,Çıktı,Son Mesafe,Son Pist,Son Kilo,Kilo,Son Hipodrom,At No,At ID,Stil Etiketi,Stil Etiketi 2,Stil Aciklama,Yaris Stili,At Profili,Eslesme
GOLDEN APPLE,,6.46,1800,Kum,58,57.5,Bursa,6,98572,Orta Grup,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %14, arka-grup %73, on-grup %14, onde %0.",3/22 (14%) | 16/22 (73%) | 3/22 (14%) | 0/22 (0%),https://yenibeygir.com/at/98572/golden-apple,bulundu
GO BEAUTY,,6.50,1800,Kum,58.5,63,Bursa,5,97200,Orta Grup,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %12, arka-grup %42, on-grup %38, onde %8.",3/24 (12%) | 10/24 (42%) | 9/24 (38%) | 2/24 (8%),https://yenibeygir.com/at/97200/go-beauty,bulundu
YILDIZ MEYDANI,,6.55,1800,Kum,50,52,Bursa,13,100680,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %23, arka-grup %23, on-grup %46, onde %8.",3/13 (23%) | 3/13 (23%) | 6/13 (46%) | 1/13 (8%),https://yenibeygir.com/at/100680/yildiz-meydani,bulundu
REYNA,,6.58,1200,Kum,57,60.5,Bursa,8,98880,Takipçi,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %11, arka-grup %31, on-grup %58, onde %0.",4/36 (11%) | 11/36 (31%) | 21/36 (58%) | 0/36 (0%),https://yenibeygir.com/at/98880/reyna,bulundu
ULTRA EMRE,,7.04,1400,Kum,50,57.1,Bursa,14,97118,Sprinter,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %67, arka-grup %33, on-grup %0, onde %0.",2/3 (67%) | 1/3 (33%) | 0/3 (0%) | 0/3 (0%),https://yenibeygir.com/at/97118/ultra-emre,bulundu
,9. Koşu,,,,,,,,,,,,,,
HEYBETLİ,,6.94,1400,Kum,55.5,61,Bursa,9,101328,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %10, arka-grup %10, on-grup %80, onde %0.",1/10 (10%) | 1/10 (10%) | 8/10 (80%) | 0/10 (0%),https://yenibeygir.com/at/101328/heybetli,bulundu
BAŞ FEDAİ,,6.95,1400,Kum,59.5,53,Bursa,4,101615,Bilinmiyor,,Yaris stili verisi bulunamadi.,,https://yenibeygir.com/at/101615/bas-fedai,bulundu
ALSAKİB,,6.95,1400,Kum,57,52,Bursa,10,103213,Takipçi,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %10, arka-grup %33, on-grup %48, onde %10.",2/21 (10%) | 7/21 (33%) | 10/21 (48%) | 2/21 (10%),https://yenibeygir.com/at/103213/alsakib,bulundu
KAPTAN ARAS,,6.98,1400,Kum,58,52.2,Bursa,7,102592,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %10, arka-grup %29, on-grup %57, onde %5.",2/21 (10%) | 6/21 (29%) | 12/21 (57%) | 1/21 (5%),https://yenibeygir.com/at/102592/kaptan-aras,bulundu
ADALOF,,7.08,1200,Kum,55,56.3,Bursa,16,102583,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %17, arka-grup %8, on-grup %75, onde %0.",2/12 (17%) | 1/12 (8%) | 9/12 (75%) | 0/12 (0%),https://yenibeygir.com/at/102583/adalof,bulundu
TEKÖMER,,7.11,1900,Kum,57,55.5,Bursa,3,101478,Orta Grup,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %19, arka-grup %62, on-grup %19, onde %0.",3/16 (19%) | 10/16 (62%) | 3/16 (19%) | 0/16 (0%),https://yenibeygir.com/at/101478/tekomer,bulundu
KESTENOĞLU,,7.12,1200,Kum,56.5,56.5,Bursa,11,101849,Sprinter,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %50, arka-grup %33, on-grup %17, onde %0.",3/6 (50%) | 2/6 (33%) | 1/6 (17%) | 0/6 (0%),https://yenibeygir.com/at/101849/kestenoglu,bulundu
FIRTINA DEMİR,,7.13,1900,Kum,55.5,47,Bursa,13,102094,Takipçi,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %19, arka-grup %38, on-grup %44, onde %0.",3/16 (19%) | 6/16 (38%) | 7/16 (44%) | 0/16 (0%),https://yenibeygir.com/at/102094/firtina-demir,bulundu
OĞUL FATİH,,7.17,1400,Kum,60.5,53.5,İzmir,2,102405,Takipçi,,"Genel olarak baskin stiline gore siniflandirildi. Dagilim: arkada %24, arka-grup %12, on-grup %41, onde %24.",4/17 (24%) | 2/17 (12%) | 7/17 (41%) | 4/17 (24%),https://yenibeygir.com/at/102405/ogul-fatih,bulundu
DEMİRYİĞİT,,7.17,1200,Kum,57.5,57.5,Bursa,8,103838,Orta Grup,Sprinter,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %29, arka-grup %36, on-grup %14, onde %21.",4/14 (29%) | 5/14 (36%) | 2/14 (14%) | 3/14 (21%),https://yenibeygir.com/at/103838/demiryigit,bulundu
MEGAFAUNA,,7.18,1400,Kum,55.5,51.6,Bursa,15,103074,Takipçi,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %20, arka-grup %30, on-grup %50, onde %0.",2/10 (20%) | 3/10 (30%) | 5/10 (50%) | 0/10 (0%),https://yenibeygir.com/at/103074/megafauna,bulundu
ŞAFAKAY,,7.19,1800,Kum,55.5,54,Bursa,14,101676,Orta Grup,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %8, arka-grup %50, on-grup %33, onde %8.",1/12 (8%) | 6/12 (50%) | 4/12 (33%) | 1/12 (8%),https://yenibeygir.com/at/101676/safakay,bulundu
TINASINOĞLU,,7.37,1900,Kum,56.5,53,Bursa,12,102496,Takipçi,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %0, arka-grup %33, on-grup %50, onde %17.",0/6 (0%) | 2/6 (33%) | 3/6 (50%) | 1/6 (17%),https://yenibeygir.com/at/102496/tinasinoglu,bulundu
EMRE BURAK,,7.39,1200,Kum,54.5,52.5,Bursa,17,101930,Sprinter,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %44, arka-grup %44, on-grup %12, onde %0.",7/16 (44%) | 7/16 (44%) | 2/16 (12%) | 0/16 (0%),https://yenibeygir.com/at/101930/emre-burak,bulundu
GAZNE EFESİ,,7.50,1900,Kum,54.5,51,Bursa,18,101743,Sprinter,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %45, arka-grup %36, on-grup %18, onde %0.",5/11 (45%) | 4/11 (36%) | 2/11 (18%) | 0/11 (0%),https://yenibeygir.com/at/101743/gazne-efesi,bulundu
GÜÇBATUR,,7.64,1400,Kum,56.5,57,Bursa,5,101740,Takipçi,Orta Grup,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %6, arka-grup %31, on-grup %56, onde %6.",1/16 (6%) | 5/16 (31%) | 9/16 (56%) | 1/16 (6%),https://yenibeygir.com/at/101740/gucbatur,bulundu
HÜMALI KIZ,,7.79,1400,Çim,60.5,56.2,Ankara,1,103551,Orta Grup,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %8, arka-grup %50, on-grup %42, onde %0.",1/12 (8%) | 6/12 (50%) | 5/12 (42%) | 0/12 (0%),https://yenibeygir.com/at/103551/humali-kiz,bulundu
SANCARLI BEY,,7.87,2000,Kum,59.5,56,Bursa,6,102548,Orta Grup,Takipçi,"Karma stil: iki farkli kosu profili belirgin gorunuyor. Dagilim: arkada %29, arka-grup %33, on-grup %33, onde %5.",6/21 (29%) | 7/21 (33%) | 7/21 (33%) | 1/21 (5%),https://yenibeygir.com/at/102548/sancarli-bey,bulundu
